URL,License,Title,Author(s),PDF
http://arxiv.org/abs/2109.06262v1,creativecommons.org/licenses/by/4.0/,Evaluating Multiway Multilingual NMT in the Turkic Languages,Jamshidbek Mirzakhalov and Anoop Babu and Aigiz Kunafin and Ahsan Wahab and Behzod Moydinboyev and Sardana Ivanova and Mokhiyakhon Uzokova and Shaxnoza Pulatova and Duygu Ataman and Julia Kreutzer and Francis Tyers and Orhan Firat and John Licato and Sriram Chellappan,http://arxiv.org/pdf/2109.06262v1
http://arxiv.org/abs/2205.12986v4,creativecommons.org/licenses/by/4.0/,Transcormer: Transformer for Sentence Scoring with Sliding Language Modeling,Kaitao Song and Yichong Leng and Xu Tan and Yicheng Zou and Tao Qin and Dongsheng Li,http://arxiv.org/pdf/2205.12986v4
http://arxiv.org/abs/2211.09084v1,creativecommons.org/licenses/by/4.0/,Technical Report on Neural Language Models and Few-Shot Learning for Systematic Requirements Processing in MDSE,Vincent Bertram and Miriam Boß and Evgeny Kusmenko and Imke Helene Nachmann and Bernhard Rumpe and Danilo Trotta and Louis Wachtmeister,http://arxiv.org/pdf/2211.09084v1
http://arxiv.org/abs/2304.11477v1,creativecommons.org/licenses/by/4.0/,LLM+P: Empowering Large Language Models with Optimal Planning Proficiency,Bo Liu and Yuqian Jiang and Xiaohan Zhang and Qiang Liu and Shiqi Zhang and Joydeep Biswas and Peter Stone,http://arxiv.org/pdf/2304.11477v1
http://arxiv.org/abs/2301.03980v1,creativecommons.org/licenses/by/4.0/,Language Models sounds the Death Knell of Knowledge Graphs,Kunal Suri and Atul Singh and Prakhar Mishra and Swapna Sourav Rout and Rajesh Sabapathy,http://arxiv.org/pdf/2301.03980v1
http://arxiv.org/abs/2204.02633v1,creativecommons.org/licenses/by/4.0/,DAGAM: Data Augmentation with Generation And Modification,Byeong-Cheol Jo and Tak-Sung Heo and Yeongjoon Park and Yongmin Yoo and Won Ik Cho and Kyungsun Kim,http://arxiv.org/pdf/2204.02633v1
http://arxiv.org/abs/2209.06430v4,creativecommons.org/licenses/by/4.0/,CLIP-ViP: Adapting Pre-trained Image-Text Model to Video-Language Representation Alignment,Hongwei Xue and Yuchong Sun and Bei Liu and Jianlong Fu and Ruihua Song and Houqiang Li and Jiebo Luo,http://arxiv.org/pdf/2209.06430v4
http://arxiv.org/abs/2303.07895v1,creativecommons.org/licenses/by/4.0/,The Learnability of In-Context Learning,Noam Wies and Yoav Levine and Amnon Shashua,http://arxiv.org/pdf/2303.07895v1
http://arxiv.org/abs/2010.04900v2,creativecommons.org/licenses/by/4.0/,Toward Micro-Dialect Identification in Diaglossic and Code-Switched Environments,Muhammad Abdul-Mageed and Chiyu Zhang and AbdelRahim Elmadany and Lyle Ungar,http://arxiv.org/pdf/2010.04900v2
http://arxiv.org/abs/2101.00027v1,creativecommons.org/licenses/by/4.0/,The Pile: An 800GB Dataset of Diverse Text for Language Modeling,Leo Gao and Stella Biderman and Sid Black and Laurence Golding and Travis Hoppe and Charles Foster and Jason Phang and Horace He and Anish Thite and Noa Nabeshima and Shawn Presser and Connor Leahy,http://arxiv.org/pdf/2101.00027v1
http://arxiv.org/abs/2103.12407v4,creativecommons.org/licenses/by/4.0/,Detecting Hate Speech with GPT-3,Ke-Li Chiu and Annie Collins and Rohan Alexander,http://arxiv.org/pdf/2103.12407v4
http://arxiv.org/abs/2108.02340v1,creativecommons.org/licenses/by/4.0/,Robust Transfer Learning with Pretrained Language Models through Adapters,Wenjuan Han and Bo Pang and Yingnian Wu,http://arxiv.org/pdf/2108.02340v1
http://arxiv.org/abs/2205.12586v2,creativecommons.org/licenses/by/4.0/,Perturbation Augmentation for Fairer NLP,Rebecca Qian and Candace Ross and Jude Fernandes and Eric Smith and Douwe Kiela and Adina Williams,http://arxiv.org/pdf/2205.12586v2
http://arxiv.org/abs/2208.05051v1,creativecommons.org/licenses/by/4.0/,Limitations of Language Models in Arithmetic and Symbolic Induction,Jing Qian and Hong Wang and Zekun Li and Shiyang Li and Xifeng Yan,http://arxiv.org/pdf/2208.05051v1
http://arxiv.org/abs/2210.07074v2,creativecommons.org/licenses/by/4.0/,CLASP: Few-Shot Cross-Lingual Data Augmentation for Semantic Parsing,Andy Rosenbaum and Saleh Soltan and Wael Hamza and Amir Saffari and Marco Damonte and Isabel Groves,http://arxiv.org/pdf/2210.07074v2
http://arxiv.org/abs/2101.03216v2,creativecommons.org/licenses/by/4.0/,Breaking Writer's Block: Low-cost Fine-tuning of Natural Language Generation Models,Alexandre Duval and Thomas Lamson and Gael de Leseleuc de Kerouara and Matthias Gallé,http://arxiv.org/pdf/2101.03216v2
http://arxiv.org/abs/2106.09204v1,creativecommons.org/licenses/by/4.0/,An Empirical Study on Hyperparameter Optimization for Fine-Tuning Pre-trained Language Models,Xueqing Liu and Chi Wang,http://arxiv.org/pdf/2106.09204v1
http://arxiv.org/abs/2107.05002v2,creativecommons.org/licenses/by/4.0/,Improving Low-resource Reading Comprehension via Cross-lingual Transposition Rethinking,Gaochen Wu and Bin Xu and Yuxin Qin and Fei Kong and Bangchang Liu and Hongwen Zhao and Dejie Chang,http://arxiv.org/pdf/2107.05002v2
http://arxiv.org/abs/2107.12600v1,creativecommons.org/licenses/by/4.0/,PiSLTRc: Position-informed Sign Language Transformer with Content-aware Convolution,Pan Xie and Mengyi Zhao and Xiaohui Hu,http://arxiv.org/pdf/2107.12600v1
http://arxiv.org/abs/2203.10415v1,creativecommons.org/licenses/by/4.0/,How does the pre-training objective affect what large language models learn about linguistic properties?,Ahmed Alajrami and Nikolaos Aletras,http://arxiv.org/pdf/2203.10415v1
http://arxiv.org/abs/2204.12820v1,creativecommons.org/licenses/by/4.0/,LyS_ACoruña at SemEval-2022 Task 10: Repurposing Off-the-Shelf Tools for Sentiment Analysis as Semantic Dependency Parsing,Iago Alonso-Alonso and David Vilares and Carlos Gómez-Rodríguez,http://arxiv.org/pdf/2204.12820v1
http://arxiv.org/abs/2206.08325v2,creativecommons.org/licenses/by/4.0/,Characteristics of Harmful Text: Towards Rigorous Benchmarking of Language Models,Maribeth Rauh and John Mellor and Jonathan Uesato and Po-Sen Huang and Johannes Welbl and Laura Weidinger and Sumanth Dathathri and Amelia Glaese and Geoffrey Irving and Iason Gabriel and William Isaac and Lisa Anne Hendricks,http://arxiv.org/pdf/2206.08325v2
http://arxiv.org/abs/2206.10744v1,creativecommons.org/licenses/by/4.0/,Don't Forget About Pronouns: Removing Gender Bias in Language Models Without Losing Factual Gender Information,Tomasz Limisiewicz and David Mareček,http://arxiv.org/pdf/2206.10744v1
http://arxiv.org/abs/2301.11660v2,creativecommons.org/licenses/by/4.0/,Probing Out-of-Distribution Robustness of Language Models with Parameter-Efficient Transfer Learning,Hyunsoo Cho and Choonghyun Park and Junyeop Kim and Hyuhng Joon Kim and Kang Min Yoo and Sang-goo Lee,http://arxiv.org/pdf/2301.11660v2
http://arxiv.org/abs/2303.07578v1,creativecommons.org/licenses/by/4.0/,VANI: Very-lightweight Accent-controllable TTS for Native and Non-native speakers with Identity Preservation,Rohan Badlani and Akshit Arora and Subhankar Ghosh and Rafael Valle and Kevin J. Shih and João Felipe Santos and Boris Ginsburg and Bryan Catanzaro,http://arxiv.org/pdf/2303.07578v1
http://arxiv.org/abs/2303.15619v1,creativecommons.org/licenses/by/4.0/,Typhoon: Towards an Effective Task-Specific Masking Strategy for Pre-trained Language Models,Muhammed Shahir Abdurrahman and Hashem Elezabi and Bruce Changlong Xu,http://arxiv.org/pdf/2303.15619v1
http://arxiv.org/abs/2209.15162v3,creativecommons.org/licenses/by/4.0/,Linearly Mapping from Image to Text Space,Jack Merullo and Louis Castricato and Carsten Eickhoff and Ellie Pavlick,http://arxiv.org/pdf/2209.15162v3
http://arxiv.org/abs/2205.09295v2,creativecommons.org/licenses/by/4.0/,Are Prompt-based Models Clueless?,Pride Kavumba and Ryo Takahashi and Yusuke Oda,http://arxiv.org/pdf/2205.09295v2
http://arxiv.org/abs/2207.12994v1,creativecommons.org/licenses/by/4.0/,V$^2$L: Leveraging Vision and Vision-language Models into Large-scale Product Retrieval,Wenhao Wang and Yifan Sun and Zongxin Yang and Yi Yang,http://arxiv.org/pdf/2207.12994v1
http://arxiv.org/abs/2212.14206v1,creativecommons.org/licenses/by/4.0/,Maximizing Use-Case Specificity through Precision Model Tuning,Pranjali Awasthi and David Recio-Mitter and Yosuke Kyle Sugi,http://arxiv.org/pdf/2212.14206v1
http://arxiv.org/abs/2205.07557v2,creativecommons.org/licenses/by/4.0/,"Heroes, Villains, and Victims, and GPT-3: Automated Extraction of Character Roles Without Training Data",Dominik Stammbach and Maria Antoniak and Elliott Ash,http://arxiv.org/pdf/2205.07557v2
http://arxiv.org/abs/1909.11272v1,creativecommons.org/licenses/by/4.0/,TalkDown: A Corpus for Condescension Detection in Context,Zijian Wang and Christopher Potts,http://arxiv.org/pdf/1909.11272v1
http://arxiv.org/abs/2109.00916v1,creativecommons.org/licenses/by/4.0/,Coarse-To-Fine And Cross-Lingual ASR Transfer,Peter Polák and Ondřej Bojar,http://arxiv.org/pdf/2109.00916v1
http://arxiv.org/abs/2206.05399v1,creativecommons.org/licenses/by/4.0/,Building a Personalized Dialogue System with Prompt-Tuning,Tomohito Kasahara and Daisuke Kawahara and Nguyen Tung and Shengzhe Li and Kenta Shinzato and Toshinori Sato,http://arxiv.org/pdf/2206.05399v1
http://arxiv.org/abs/2302.02178v1,creativecommons.org/licenses/by/4.0/,Construction Grammar Provides Unique Insight into Neural Language Models,Leonie Weissweiler and Taiqi He and Naoki Otani and David R. Mortensen and Lori Levin and Hinrich Schütze,http://arxiv.org/pdf/2302.02178v1
http://arxiv.org/abs/2303.15647v1,creativecommons.org/licenses/by/4.0/,Scaling Down to Scale Up: A Guide to Parameter-Efficient Fine-Tuning,Vladislav Lialin and Vijeta Deshpande and Anna Rumshisky,http://arxiv.org/pdf/2303.15647v1
http://arxiv.org/abs/2203.06096v1,creativecommons.org/licenses/by/4.0/,WLASL-LEX: a Dataset for Recognising Phonological Properties in American Sign Language,Federico Tavella and Viktor Schlegel and Marta Romeo and Aphrodite Galata and Angelo Cangelosi,http://arxiv.org/pdf/2203.06096v1
http://arxiv.org/abs/2204.04306v1,creativecommons.org/licenses/by/4.0/,MMTAfrica: Multilingual Machine Translation for African Languages,Chris C. Emezue and Bonaventure F. P. Dossou,http://arxiv.org/pdf/2204.04306v1
http://arxiv.org/abs/2205.10560v1,creativecommons.org/licenses/by/4.0/,Unsupervised Sign Language Phoneme Clustering using HamNoSys Notation,Boris Mocialov and Graham Turner and Helen Hastie,http://arxiv.org/pdf/2205.10560v1
http://arxiv.org/abs/2203.13151v1,creativecommons.org/licenses/by/4.0/,Multi-armed bandits for online optimization of language model pre-training: the use case of dynamic masking,Iñigo Urteaga and Moulay-Zaïdane Draïdia and Tomer Lancewicki and Shahram Khadivi,http://arxiv.org/pdf/2203.13151v1
http://arxiv.org/abs/2104.07639v4,creativecommons.org/licenses/by/4.0/,Robust Optimization for Multilingual Translation with Imbalanced Data,Xian Li and Hongyu Gong,http://arxiv.org/pdf/2104.07639v4
http://arxiv.org/abs/2111.02643v5,creativecommons.org/licenses/by/4.0/,Response Generation with Context-Aware Prompt Learning,Xiaodong Gu and Kang Min Yoo and Sang-Woo Lee,http://arxiv.org/pdf/2111.02643v5
http://arxiv.org/abs/2202.05144v1,creativecommons.org/licenses/by/4.0/,InPars: Data Augmentation for Information Retrieval using Large Language Models,Luiz Bonifacio and Hugo Abonizio and Marzieh Fadaee and Rodrigo Nogueira,http://arxiv.org/pdf/2202.05144v1
http://arxiv.org/abs/2303.05221v1,creativecommons.org/licenses/by/4.0/,SEAM: An Integrated Activation-Coupled Model of Sentence Processing and Eye Movements in Reading,Maximilian M. Rabe and Dario Paape and Daniela Mertzen and Shravan Vasishth and Ralf Engbert,http://arxiv.org/pdf/2303.05221v1
http://arxiv.org/abs/2206.04327v1,creativecommons.org/licenses/by/4.0/,Language Identification for Austronesian Languages,Jonathan Dunn and Wikke Nijhof,http://arxiv.org/pdf/2206.04327v1
http://arxiv.org/abs/2111.14745v1,creativecommons.org/licenses/by/4.0/,A Simple Long-Tailed Recognition Baseline via Vision-Language Model,Teli Ma and Shijie Geng and Mengmeng Wang and Jing Shao and Jiasen Lu and Hongsheng Li and Peng Gao and Yu Qiao,http://arxiv.org/pdf/2111.14745v1
http://arxiv.org/abs/2204.11574v1,creativecommons.org/licenses/by/4.0/,A global analysis of metrics used for measuring performance in natural language processing,Kathrin Blagec and Georg Dorffner and Milad Moradi and Simon Ott and Matthias Samwald,http://arxiv.org/pdf/2204.11574v1
http://arxiv.org/abs/2210.10358v2,creativecommons.org/licenses/by/4.0/,Leveraging a New Spanish Corpus for Multilingual and Crosslingual Metaphor Detection,Elisa Sanchez-Bayona and Rodrigo Agerri,http://arxiv.org/pdf/2210.10358v2
http://arxiv.org/abs/2105.11321v1,creativecommons.org/licenses/by/4.0/,Neural Language Models for Nineteenth-Century English,Kasra Hosseini and Kaspar Beelen and Giovanni Colavizza and Mariona Coll Ardanuy,http://arxiv.org/pdf/2105.11321v1
http://arxiv.org/abs/2106.01023v1,creativecommons.org/licenses/by/4.0/,One Teacher is Enough? Pre-trained Language Model Distillation from Multiple Teachers,Chuhan Wu and Fangzhao Wu and Yongfeng Huang,http://arxiv.org/pdf/2106.01023v1
http://arxiv.org/abs/2205.11277v2,creativecommons.org/licenses/by/4.0/,When does Parameter-Efficient Transfer Learning Work for Machine Translation?,Ahmet Üstün and Asa Cooper Stickland,http://arxiv.org/pdf/2205.11277v2
http://arxiv.org/abs/2205.11747v1,creativecommons.org/licenses/by/4.0/,BabyBear: Cheap inference triage for expensive language models,Leila Khalili and Yao You and John Bohannon,http://arxiv.org/pdf/2205.11747v1
http://arxiv.org/abs/2210.17497v1,creativecommons.org/licenses/by/4.0/,Leveraging Pre-trained Models for Failure Analysis Triplets Generation,Kenneth Ezukwoke and Anis Hoayek and Mireille Batton-Hubert and Xavier Boucher and Pascal Gounet and Jerome Adrian,http://arxiv.org/pdf/2210.17497v1
http://arxiv.org/abs/2211.15593v1,creativecommons.org/licenses/by/4.0/,GPT-Neo for commonsense reasoning-a theoretical and practical lens,Rohan Kashyap and Vivek Kashyap and Narendra C. P,http://arxiv.org/pdf/2211.15593v1
http://arxiv.org/abs/2212.08192v1,creativecommons.org/licenses/by/4.0/,The KITMUS Test: Evaluating Knowledge Integration from Multiple Sources in Natural Language Understanding Systems,Akshatha Arodi and Martin Pömsl and Kaheer Suleman and Adam Trischler and Alexandra Olteanu and Jackie Chi Kit Cheung,http://arxiv.org/pdf/2212.08192v1
http://arxiv.org/abs/2212.05238v1,creativecommons.org/licenses/by/4.0/,Structured information extraction from complex scientific text with fine-tuned large language models,Alexander Dunn and John Dagdelen and Nicholas Walker and Sanghoon Lee and Andrew S. Rosen and Gerbrand Ceder and Kristin Persson and Anubhav Jain,http://arxiv.org/pdf/2212.05238v1
http://arxiv.org/abs/2210.16431v1,creativecommons.org/licenses/by/4.0/,DiMBERT: Learning Vision-Language Grounded Representations with Disentangled Multimodal-Attention,Fenglin Liu and Xian Wu and Shen Ge and Xuancheng Ren and Wei Fan and Xu Sun and Yuexian Zou,http://arxiv.org/pdf/2210.16431v1
http://arxiv.org/abs/2101.05783v2,creativecommons.org/licenses/by/4.0/,Persistent Anti-Muslim Bias in Large Language Models,Abubakar Abid and Maheen Farooqi and James Zou,http://arxiv.org/pdf/2101.05783v2
http://arxiv.org/abs/2110.02370v1,creativecommons.org/licenses/by/4.0/,Leveraging the Inductive Bias of Large Language Models for Abstract Textual Reasoning,Christopher Michael Rytting and David Wingate,http://arxiv.org/pdf/2110.02370v1
http://arxiv.org/abs/2206.11484v2,creativecommons.org/licenses/by/4.0/,Towards WinoQueer: Developing a Benchmark for Anti-Queer Bias in Large Language Models,Virginia K. Felkner and Ho-Chun Herbert Chang and Eugene Jang and Jonathan May,http://arxiv.org/pdf/2206.11484v2
http://arxiv.org/abs/2211.04486v1,creativecommons.org/licenses/by/4.0/,Active Example Selection for In-Context Learning,Yiming Zhang and Shi Feng and Chenhao Tan,http://arxiv.org/pdf/2211.04486v1
http://arxiv.org/abs/2302.14520v1,creativecommons.org/licenses/by/4.0/,Large Language Models Are State-of-the-Art Evaluators of Translation Quality,Tom Kocmi and Christian Federmann,http://arxiv.org/pdf/2302.14520v1
http://arxiv.org/abs/1805.04453v1,creativecommons.org/licenses/by/4.0/,Bootstrapping Multilingual Intent Models via Machine Translation for Dialog Automation,Nicholas Ruiz and Srinivas Bangalore and John Chen,http://arxiv.org/pdf/1805.04453v1
http://arxiv.org/abs/2108.03353v1,creativecommons.org/licenses/by/4.0/,Screen2Words: Automatic Mobile UI Summarization with Multimodal Learning,Bryan Wang and Gang Li and Xin Zhou and Zhourong Chen and Tovi Grossman and Yang Li,http://arxiv.org/pdf/2108.03353v1
http://arxiv.org/abs/2110.08512v1,creativecommons.org/licenses/by/4.0/,AugmentedCode: Examining the Effects of Natural Language Resources in Code Retrieval Models,Mehdi Bahrami and N. C. Shrikanth and Yuji Mizobuchi and Lei Liu and Masahiro Fukuyori and Wei-Peng Chen and Kazuki Munakata,http://arxiv.org/pdf/2110.08512v1
http://arxiv.org/abs/2202.11923v1,creativecommons.org/licenses/by/4.0/,Welcome to the Modern World of Pronouns: Identity-Inclusive Natural Language Processing beyond Gender,Anne Lauscher and Archie Crowley and Dirk Hovy,http://arxiv.org/pdf/2202.11923v1
http://arxiv.org/abs/2205.00445v1,creativecommons.org/licenses/by/4.0/,"MRKL Systems: A modular, neuro-symbolic architecture that combines large language models, external knowledge sources and discrete reasoning",Ehud Karpas and Omri Abend and Yonatan Belinkov and Barak Lenz and Opher Lieber and Nir Ratner and Yoav Shoham and Hofit Bata and Yoav Levine and Kevin Leyton-Brown and Dor Muhlgay and Noam Rozen and Erez Schwartz and Gal Shachaf and Shai Shalev-Shwartz and Amnon Shashua and Moshe Tenenholtz,http://arxiv.org/pdf/2205.00445v1
http://arxiv.org/abs/2210.03162v1,creativecommons.org/licenses/by/4.0/,Prompt Compression and Contrastive Conditioning for Controllability and Toxicity Reduction in Language Models,David Wingate and Mohammad Shoeybi and Taylor Sorensen,http://arxiv.org/pdf/2210.03162v1
